0-10730 press up
5720 steer 53470
5730 steer 56296
5740 steer 58562
5750 steer 63428
5760 steer 42044
5770 steer 46170
5780 steer 54676
5790 steer 60859
5800 steer 63602
5810 steer 51223
5820 steer 54891
5830 steer 13138
5840 steer 20391
5850 steer 18548
5860 steer 20781
5870 steer 9430
5880 steer -6250
5890 steer -1917
5900 steer -745
5910 steer 1101
5920 steer -2951
5930 steer 4829
5940 steer 1293
5950 steer 1428
5960 steer -17727
5970 steer -6812
5980 steer 370
5990 steer -867
6000 steer -14987
6010 steer 20706
6020 steer 33059
6030 steer 63336
6040 steer 36161
6050 steer 52237
6060 steer 54910
6070 steer 55765
6080 steer 59840
6090 steer 60266
6100 steer 56913
6110 steer 65489
6120 steer 38970
6130 steer 60699
6140 steer 35328
6150 steer 54540
6160 steer 35625
6170 steer 32178
6180 steer -17181
6190 steer -8085
6200 steer -3263
6210 steer 958
6220 steer -7235
6230 steer 18286
6240 steer 7196
6250 steer -8611
6260 steer 8637
6270 steer 831
6280 steer 0
6290 steer -5664
6300 steer 0
6310 steer -5095
6320 steer -558
6330 steer 3506
6340 steer 6658
6350 steer -6782
6360 steer 4056
6370 steer -551
6380 steer 15
6390 steer 7400
6400 steer 4369
6410 steer 3126
6420 steer 4398
6430 steer 3056
6440 steer -4197
6450 steer 0
6670 steer 1142
6680 steer 1678
6700 steer 2665
6710 steer 3534
6730 steer 4867
6740 steer 7720
6760 steer 8969
6770 steer 10872
6780 steer 12143
6800 steer 12603
6810 steer 13245
6820 steer 13485
6830 steer 13807
6850 steer 14012
6940 steer 13152
6950 steer 11818
6960 steer 7960
6980 steer 6105
6990 steer 4549
7000 steer 2069
7010 steer 1118
7020 steer 0
7500 steer -3881
7510 steer -1707
7520 steer 0
7530 steer 5322
7540 steer -1519
7550 steer -524
7560 steer -5373
7570 steer 64
7580 steer -3718
7590 steer -33
7600 steer 1590
7610 steer 169
7620 steer 0
7630 steer 117
7640 steer 119
7650 steer 5
7660 steer 0
7670 steer -5757
7680 steer 685
7690 steer 0
7710 steer 205
7720 steer 48
7730 steer -46
7740 steer 3635
7750 steer -1589
7760 steer -5397
7770 steer -3422
7780 steer -14558
7790 steer -10097
7800 steer -6526
7810 steer -17663
7820 steer -25243
7830 steer -19233
7840 steer -23686
7850 steer -22768
7860 steer -24290
7870 steer -33311
7880 steer -26172
7890 steer -23353
7900 steer -26605
7910 steer -26608
7920 steer -27001
7930 steer -27181
7950 steer -27388
7960 steer -21460
7970 steer -27610
8030 steer -27841
8060 steer -22932
8070 steer -27841
8090 steer -27597
8110 steer -21492
8120 steer -29600
8130 steer -27361
8200 steer -35093
8210 steer -23854
8220 steer -26345
8230 steer -27950
8240 steer -25441
8250 steer -24605
8260 steer -24114
8280 steer -22532
8290 steer -21863
8300 steer -20874
8310 steer -11349
8320 steer -14301
8330 steer -19943
8340 steer -19625
8360 steer -17044
8370 steer -16350
8380 steer -19352
8390 steer -19134
8410 steer -12102
8420 steer -15075
8430 steer -19134
8440 steer -21568
8450 steer -18927
8470 steer -15607
8480 steer -18927
8530 steer -11432
8540 steer -11505
8550 steer -18927
8560 steer -20619
8570 steer -18927
8580 steer -19083
8600 steer -24508
8610 steer -19083
8640 steer -13365
8650 steer -16627
8660 steer -19083
8720 steer -4878
8730 steer -6845
8740 steer 0
8760 steer 2772
8770 steer 5881
8780 steer 0
8800 steer 2780
8810 steer 0
8820 steer -6288
8830 steer 0
8900 steer 5105
8910 steer 7318
8920 steer -4273
8950 steer 7897
8960 steer 2698
9030 steer 5034
9040 steer -744
9050 steer 2105
9060 steer 0
9250 steer 3509
9270 steer 26123
9280 steer 46955
9290 steer 47366
9310 steer 48206
9320 steer 24532
9330 steer 0
9620 steer -15276
9630 steer -56417
9640 steer -57751
9650 steer -58831
9660 steer -59666
9670 steer 18705
9680 steer -1442
10350 steer -16692
10360 steer -40441
10380 steer -62382
10430 steer -62538
