0-5400 press up
26540 steer -65536
26710 steer -58812
26720 steer -39676
26740 steer -21575
26760 steer -8645
26770 steer -2439
26790 steer -1921
26800 steer -10714
26820 steer -23643
26830 steer -29850
26840 steer -35021
26850 steer -41228
26860 steer -46917
26870 steer -65536
27010 steer -50537
27020 steer -26229
27040 steer -13817
27050 steer -5025
27070 steer 0
27320 steer -3473
27330 steer -7093
27340 steer -9679
27350 steer -16403
27380 steer 0
27460 steer 3544
27470 steer 10899
27480 steer 25084
27490 steer 36642
27500 steer 60810
27510 steer 65536
27850 steer 12475
27870 steer 0
28070 steer -7093
28080 steer -28298
28100 steer -65536
28190 steer -50537
28230 steer -49503
28240 steer -44848
28260 steer -47434
28270 steer -65536
28370 steer -49503
28380 steer 1443
28400 steer 0
29100 steer -1
29110 steer 0
29540 steer -1
29690 steer -61915
29700 steer -37090
29710 steer 0
29720 steer -1921
29730 steer 0
30100 steer 65536
30120-42330 press up
30600-31000 press down
30990 steer 53586
31000 steer 65536
31840 steer 0
32310 steer 39827
32320 steer 0
33490 steer -65536
34250 steer 0
34270 press enter
34700 steer -65536
35040 steer 0
35660 steer -65536
36340 steer 0
36740 steer -65536
37040 steer 0
37500 steer 1085
37510 steer 38839
37520 steer 62044
37530 steer 65536
37860 steer 52733
37870 steer 12578
37880 steer 0
37920 steer 56507
37930 steer 0
37940 steer 2394
37950 steer 36001
37960 steer 55935
37970 steer 65536
38140 steer 57214
38150 steer 28604
38160 steer 65536
38370 steer 65391
38380 steer 49315
38390 steer 0
38460 steer -28093
38470 steer 0
38590 steer 40156
38600 steer 0
40660 steer 14325
40670 steer 32437
40680 steer 50259
40690 steer 65536
41070 steer 53388
41080 steer 38695
41090 steer 6685
41100 steer 0
41480 steer -4296
41490 steer -13827
41500 steer -19105
41510 steer -24332
41520 steer -30174
41530 steer -40373
41540 steer -45088
41550 steer -53082
41560 steer -63998
41580 steer -64920
41610 steer -50108
41620 steer -39246
41630 steer -29303
41640 steer 0
41830 steer -658
41840 steer -5834
41850 steer -14698
41860 steer -17825
41870 steer -19207
41880 steer -19465
41900 steer -18234
41910 steer -13521
41920 steer -8192
41930 steer 0
