0-14560 press up
11990 steer -65536
12020 steer -24546
12030 steer -23339
12040 steer -65536
12050 steer -39297
12060 steer -35394
12070 steer -9165
12080 steer 0
12100 steer -19090
12110 steer 0
12160 steer -62427
12170 steer -10189
12180 steer -28330
12190 steer -57131
12200 steer -65073
12220 steer -5189
12230 steer 6647
12240 steer -3714
12250 steer -65073
12270 steer 15659
12280 steer -31577
12290 steer -65073
12310 steer -65424
12320 steer -4973
12330 steer -6133
12340 steer -65073
12420 steer -31866
12430 steer -65073
12490 steer -28280
12500 steer -65073
12510 steer -34942
12520 steer -52161
12530 steer 19170
12540 steer -33274
12550 steer -65073
12560 steer -41570
12570 steer -6185
12580 steer -65073
12590 steer -5877
12600 steer -39499
12610 steer -65073
12620 steer -1426
12630 steer -51742
12640 steer -10275
12650 steer -65073
12660 steer -4220
12670 steer -18106
12680 steer -36629
12690 steer -63202
12700 steer -65073
12710 steer 42980
12720 steer -65073
12730 steer -28654
12740 steer -30704
12750 steer -45912
12760 steer -65073
12780 steer -37688
12790 steer -65073
12800 steer -38308
12810 steer -47526
12820 steer -65073
12830 steer -33330
12840 steer -14917
12850 steer -33056
12860 steer -50573
12870 steer -55828
12880 steer 0
13020 steer -62043
13030 steer 0
13070 steer -28516
13080 steer 0
13100 steer -38180
13110 steer 0
13180 steer 6176
13190 steer 25090
13200 steer 19012
13210 steer 65536
13370 steer 26779
13380 steer 65536
13400 steer -49319
13410 steer 65536
13460 steer 24944
13470 steer 65536
13550 steer 61827
13560 steer 31710
13570 steer 11487
13580 steer 0
13610 steer 9378
13620 steer 28292
13630 steer 53171
13640 steer 62844
13650 steer 62918
13680 steer 62991
13740 steer 9776
13750 steer 62918
13770 steer 62844
13780 steer 62918
13790 steer 62773
13800 steer 52733
13810 steer 38912
13820 steer 14851
13830 steer 19343
13850 steer 19707
13860 steer 23708
13870 steer 29819
13880 steer 37239
13890 steer 49242
13900 steer 55424
13910 steer 62844
13920 steer 65536
13940 steer 62918
13950 steer 48006
13960 steer 30401
13970 steer 0
13990 steer -10292
14000 steer -27870
14010 steer -65536
14130 steer -8068
14140 steer -65536
14160 steer -27029
14170 steer -38900
14180 steer -4398
14190 steer 27828
14200 steer 0
14210 steer 35275
14220 steer 56735
14230 steer 65536
14280 steer 23792
14290 steer 65536
14300 steer 56735
14310 steer -55141
14320 steer 60587
14330 steer -4194
14340 steer -25819
14350 steer -916
14360 steer -65536
14400 steer -42964
14410 steer -33391
14420 steer -33799
14430 steer -65536
14460 steer -26301
14470 steer -20056
14480 steer -65536
14500 steer -32655
14510 steer -64129
14520 steer -14302
14530 steer -65536
14550 steer -50604
