0-16720 press up
9310 steer -48397
9320 steer -64398
9330 steer -65536
9430 steer -62122
9440 steer -58211
9450 steer -55864
9460 steer -52877
9470 steer -44984
9480 steer -28983
9490 steer -6085
9500 steer 0
9700 steer -7649
9710 steer -19952
9720 steer -42281
9730 steer -60131
9740 steer -65536
9760 steer -41641
9770 steer -12272
9780 steer 0
9830 steer 16401
9840 steer 38730
9850 steer 53237
9860 steer 65536
9900 steer 58642
9910 steer 39441
9920 steer 11281
9930 steer 0
10440 steer -1249
10450 steer -4520
10460 steer -11134
10470 steer -17178
10480 steer -28130
10490 steer -32966
10500 steer -41641
10510 steer -48611
10520 steer -55011
10530 steer -62478
10540 steer -65536
10840 steer -45766
10850 steer -20876
10860 steer 0
10980 steer -4023
10990 steer -22583
11000 steer -45410
11010 steer -65536
11060 steer -63758
11070 steer -40361
11080 steer -16254
11090 steer 0
11180 steer 8863
11190 steer 27352
11200 steer 47762
11210 steer 59638
11220 steer 63549
11230 steer 65536
11250 steer 63051
11260 steer 46410
11270 steer 32686
11280 steer 5805
11290 steer 0
11350 steer 756
11360 steer 15832
11370 steer 30979
11380 steer 40650
11390 steer 44064
11400 steer 45770
11410 steer 41006
11420 steer 16543
11430 steer 3387
11440 steer 0
11550 steer -6085
11560 steer -22796
11570 steer -47259
11580 steer -53802
11590 steer -52522
11600 steer -31686
11610 steer -9498
11620 steer 0
11810 steer 4027
11820 steer 17041
11830 steer 23868
11840 steer 27708
11850 steer 28632
11860 steer 28703
11870 steer 20810
11880 steer 1538
11890 steer 0
12470 steer 14125
12480 steer 38659
12490 steer 45036
12500 steer 58500
12510 steer 46126
12520 steer 18676
12530 steer -1620
12580 steer -19944
12590 steer -53588
12600 steer -56873
12700 steer -36948
12710 steer -1837
12720 steer 0
12730-13090 press down
12740 steer -13125
12750 steer -46264
12760 steer -62181
13090 steer -64824
13100 steer -43704
13110 steer -20905
13120 steer 0
13130 steer -10849
13140 steer -50886
13150 steer -62478
13470 steer -60905
13480 steer -40077
13490 steer -15187
13500 steer -12977
13510 steer 0
13720 steer 7506
13730 steer -10707
13740 steer -30192
13750 steer -46240
13760 steer -55937
13770 steer -63974
13810 steer -59278
13820 steer -50163
13830 steer -9072
13840 steer -6896
