0-14360 press up
8520 steer -57386
8530 steer -44062
8540 steer -27254
8550 steer -7627
8560 steer 11996
8570 steer 37166
8580 steer 65318
8590 steer 65536
8700 steer 52442
8710 steer 28945
8720 steer 3122
8730 steer 0
8740 steer -16338
8750 steer -35043
8760 steer -45344
8770 steer -48059
8780 steer -49135
8790 steer -51033
8800 steer -52671
8810 steer -53491
8820 steer -54004
8860 steer -49186
8870 steer -39757
8880 steer -27714
8890 steer 0
8910 steer 18325
8920 steer 25599
8930 steer 28801
8940 steer 16507
8950 steer 0
8970 steer -8600
8980 steer -27510
8990 steer -42526
9000 steer -46113
9010 steer -47702
9020 steer -54260
9030 steer -55695
9040 steer -56720
9050 steer -57284
9060 steer -58053
9070 steer -58258
9080 steer -58411
9110 steer -58309
9120 steer -53953
9130 steer -39552
9140 steer -20796
9150 steer 9087
9160 steer 35783
9170 steer 65536
9380 steer 65391
9390 steer 12214
9400 steer 0
9580 steer -19259
9590 steer -29714
9600 steer -40937
9610 steer -59333
9620 steer -64767
9810 steer -62204
9820 steer -47804
9830 steer -35608
9840 steer -23461
9850 steer 0
9880 steer 29746
9890 steer 48295
9900 steer 65536
10120 steer 40004
10130 steer 17670
10140 steer 0
10160 steer -5423
10170 steer -33403
10180 steer -51595
10190 steer -54773
10210 steer -55029
10220 steer -57131
10230 steer -57900
10240 steer -58309
10250 steer -58462
10350 steer -53133
10360 steer -35761
10370 steer -15263
10380 steer 29819
10390 steer 54480
10400 steer 65536
10580 steer 42186
10590 steer 0
10600 steer -14289
10610 steer -32121
10620 steer -37912
10630 steer -42013
10640 steer -43295
10650 steer -44010
10660 steer -44473
10670 steer -44830
10680 steer -45344
10690 steer -46266
10700 steer -46779
10710 steer -47239
10720 steer -48059
10730 steer -49033
10740 steer -49955
10750 steer -50571
10760 steer -51084
10770 steer -51237
10780 steer -51442
10790 steer -51544
10800 steer -49597
10810 steer -37759
10820 steer -18696
10830 steer 0
10840 steer 5667
10850 steer 51571
10860 steer 65536
10960 steer 49677
10970 steer 14325
10980 steer 0
10990 steer -38426
11000 steer -41499
11010 steer -43241
11020 steer -44062
11030 steer -44575
11040 steer -44677
11050 steer -45037
11060 steer -45293
11070 steer -45548
11080 steer -45908
11090 steer -46215
11100 steer -46522
11110 steer -46830
11130 steer -46933
11140 steer -47035
11170 steer -42730
11180 steer -29868
11190 steer 0
11200 steer 10540
11210 steer 30183
11220 steer 55571
11230 steer 65536
11320 steer 56226
11330 steer 27272
11340 steer -10700
11350 steer -21719
11360 steer -33148
11370 steer -36221
11380 steer -38426
11390 steer -41193
11400 steer -41910
11410 steer -42475
11420 steer -42884
11430 steer -43037
11460 steer -42577
11470 steer -33301
11480 steer -9727
11490 steer 43204
11500 steer 65536
11600 steer 60735
11620 steer 0
12070 steer -65536
12300 steer 65536
13160-18750 press down
13320 steer -12136
13340 steer -49597
13350 steer -65536
13500 steer -14391
13510 steer -5595
13520 steer -26358
13530 steer -65536
13560 steer -54294
13570 steer -65536
13590 steer -48038
13600 steer -65536
13610 steer -17820
13620 steer -65536
13640 steer -51827
13650 steer -36962
13660 steer -9443
13670 steer -27895
13680 steer -47901
13690 steer -7349
13700 steer -65536
13710 steer -3443
13720 steer -65536
13740 steer -25734
13750 steer -65536
13770 steer -19378
13780 steer -32060
13790 steer -29819
13800 steer -40809
13810 steer -27478
13820 steer -65536
13850 steer -5560
13860 steer -65536
13870 steer -554
13880 steer -65536
13910 steer -56738
13920 steer -54294
13930 steer -23808
13940 steer -62114
13950 steer -15356
13960 steer -65536
13980 steer -32147
13990 steer -65536
14010 steer -27684
14020 steer -65536
14050 steer -5992
14060 steer -62607
14070 steer -65536
14090 steer -63156
14100 steer -57852
14110 steer -65536
14140 steer -57029
14150 steer -56941
14160 steer -24018
14170 steer -44190
14180 steer -65536
14190 steer -40142
14200 steer -15222
14210 steer -65536
14230 steer -18091
14240 steer -65536
14250 steer -64618
14260 steer -65536
14310 steer -19567
14320 steer -65536
14330 steer 14978
14350 steer -16327
14360 steer 65536
14370 steer -24978
14380 steer 63672
14390 steer 14862
14400 steer 65536
14420 steer 536
14430 steer 65536
14440 steer 7026
14450 steer -6092
14460 steer 23507
14470 steer 65536
14510 steer 46090
14520 steer 65536
14540 steer 64543
14550 steer 65536
14570 steer 12859
14580 steer 20067
14590 steer 65536
14600 steer 47049
14610 steer 19127
14620 steer 65536
14650 steer 46834
14660 steer 65536
14800 steer -65536
15000 steer -13259
15010 steer -65536
15020 steer -48480
15030 steer -65536
15060 steer -3036
15070 steer -63855
15080 steer -65536
15120 steer 15189
15130 steer -65536
15250 steer 17703
15260 steer -65536
15350 steer -18066
15360 steer -65536
15430 steer -30471
15440 steer -65536
15460 steer -40222
15470 steer 28541
15480 steer 0
15510 steer 45577
15520 steer 0
15560 steer 43106
15570 steer 0
15600 steer 51751
15610 steer 0
15680 steer 23751
15690 steer 0
15700 steer 52449
15710 steer 0
15830 steer 16637
15840 steer 0
15880 steer -40233
15890 steer 0
15910 steer 53102
15920 steer 0
15950 steer -30263
15960 steer 0
15990 steer 50784
16000 steer 0
16070 steer 2490
16080 steer 0
16210 steer 23470
16220 steer 0
16270 steer 2641
16280 steer 14613
16290 steer 3040
16300 steer 0
16430 steer 1229
16440 steer 2249
16450 steer 3485
16460 steer 5158
16470 steer -54329
16480 steer -162
16490 steer 64234
16500 steer 12578
16510 steer 14687
16520 steer 15561
16530 steer 16216
16540 steer 16652
16550 steer 17087
16560 steer -16656
16570 steer 18034
16580 steer 18325
16590 steer 18690
16600 steer 19707
16610 steer 20507
16620 steer 13220
16630 steer 21525
16640 steer -19334
16650 steer 22108
16660 steer -14596
16670 steer 22399
16680 steer 34701
16690 steer 22690
16700 steer 22834
16710 steer 22908
16720 steer 44010
16730 steer 23272
16740 steer 23416
16760 steer 23708
16770 steer 23781
16780 steer 23928
16790 steer 24145
16800 steer 24508
16810 steer 24728
16820 steer 25163
16830 steer 25236
16840 steer -24037
16850 steer 25599
16860 steer 25745
16870 steer 26328
16880 steer 26690
16890 steer -8549
16900 steer 27419
16910 steer 27710
16920 steer 28072
16930 steer 28219
16940 steer 28363
16960 steer 28510
16980 steer 28581
16990 steer 28728
17000 steer 28801
17010 steer 28945
17020 steer 29092
17030 steer 29310
17040 steer 30183
17050 steer 61447
17060 steer 30837
17070 steer 31054
17080 steer 58087
17090 steer 41740
17100 steer 31637
17110 steer 31783
17120 steer 31928
17130 steer 32219
17140 steer 32510
17150 steer 33601
17160 steer 44073
17170 steer 34330
17180 steer 24433
17190 steer -27646
17200 steer 34983
17210 steer 35057
17220 steer 35201
17230 steer 35275
17240 steer 16759
17250 steer 35492
17260 steer 35639
17270 steer 36001
17280 steer 46544
17290 steer 64009
17300 steer 36730
17310 steer 36875
17320 steer 63005
17330 steer 37166
17340 steer 37530
17350 steer 28107
17360 steer 37675
17370 steer 37892
17380 steer 38039
17390 steer 38184
17430 steer 38330
17440 steer 38257
17450 steer 38330
17460 steer 65147
17470 steer 38330
17540 steer 45252
17550 steer 38330
17570 steer 2720
17580 steer 38330
17590 steer 39136
17600 steer 38330
17650 steer 60502
17660 steer 38330
17700 steer -1056
17710 steer 38330
17730 steer 9417
17740 steer 38330
17760 steer 47218
17770 steer 38330
17810 steer 65321
17820 steer 38330
17930 steer 6838
17940 steer 38330
18000 steer -65536
18170 steer -9465
18180 steer -65536
18190 steer -30074
18200 steer -65536
18280 steer -25815
18290 steer -65536
18300 steer -54883
18310 steer -65536
18450 steer -51125
18460 steer -65536
18500 steer 0
18530 steer 22174
18540 steer 0
18570 steer 29056
18580 steer 0
18700 steer -6708
18710 steer -40087
18720 steer 0
